시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
안산시 ,노인요양공동생활가정,쉴만한물가1,지정,경기도 안산시 단원구 광덕2로 194-8,경기도 안산시 단원구 고잔동 773-3번지,031-410-0901,031-410-0979,15477,9,9,2,7,9,0,3,6,6,6,1,5,2,4,2015-02-06,,개인,개인,,영리,,37.30886414,126.8317176
안산시 ,노인요양공동생활가정,쉴만한물가2,지정,경기도 안산시 단원구 광덕2로 194-8,경기도 안산시 단원구 고잔동 773-3번지,031-502-4578,031-439-4578,15477,9,9,1,8,7,2,2,7,7,7,2,5,2,5,2016-01-01,,개인,개인,,영리,,37.30886414,126.8317176
안산시 ,노인요양시설(개정법),실로암요양원,지정,경기도 안산시 단원구 부부로8길 2,경기도 안산시 단원구 원곡동 944번지,031-495-9322,031-495-9323,15226,22,22,4,18,22,0,8,14,17,17,2,15,4,13,2013-07-12,,개인,개인,,영리,,37.33922867,126.7926942
안산시 ,노인요양시설(개정법),실버홈효도나라,지정,경기도 안산시 단원구 원포공원1로 49,경기도 안산시 단원구 초지동 743-4번지,031-401-1001,031-413-2002,15455,40,32,11,21,32,0,3,29,23,23,0,23,4,19,2016-07-22,,개인,개인,,영리,,37.30236464,126.8119939
안산시 ,노인요양시설(개정법),아름다운요양원,지정,경기도 안산시 단원구 대부황금로 874-6,경기도 안산시 단원구 대부동동 853번지,032-881-0665,032-881-0671,15642,67,59,24,35,59,0,15,44,43,43,4,39,7,36,2010-03-01,,개인,개인,,영리,,37.24251104,126.6004347
안산시 ,노인요양공동생활가정,아주좋은요양원,지정,경기도 안산시 단원구 광덕동로 61,경기도 안산시 단원구 고잔동 769-4번지,031-411-3275,031-411-3274,15470,9,2,0,2,2,0,1,1,6,6,0,6,2,4,2010-09-17,,개인,개인,,영리,,37.30986512,126.8323019
안산시 ,노인요양시설(개정법),안산VIP요양원,지정,경기도 안산시 단원구 원포공원1로 60,경기도 안산시 단원구 초지동 742-3번지,031-487-5530,031-487-5531,15455,16,11,4,7,11,0,6,5,10,10,0,10,3,7,2017-09-04,,개인,개인,,영리,,37.30314754,126.8113828
안산시 ,노인요양시설(개정법),안산요양원,지정,경기도 안산시 단원구 초지로 126,경기도 안산시 단원구 초지동 726-1번지,031-483-6233,031-483-6234,15445,29,25,6,19,25,0,3,22,17,17,0,17,4,13,2012-11-21,,개인,개인,,영리,,37.30994761,126.8153588
안산시 ,노인요양시설(개정법),안산화정요양원,지정,경기도 안산시 단원구 꽃우물길 83,경기도 안산시 단원구 화정동 568-3번지,031-486-1700,0303-3445-1700,15210,29,13,3,10,13,0,2,11,9,9,2,7,3,6,2017-08-30,,개인,개인,,영리,,37.35736038,126.8219343
안산시 ,노인요양공동생활가정,에덴요양원1,지정,경기도 안산시 단원구 초지로 116,경기도 안산시 단원구 초지동 726-4번지,031-410-6775,031-413-8177,15445,9,8,3,5,8,0,3,5,6,6,0,6,2,4,2012-01-01,,개인,개인,,영리,,37.30903744,126.8152708
안산시 ,노인요양공동생활가정,에덴요양원2,지정,경기도 안산시 단원구 초지로 116,경기도 안산시 단원구 초지동 726-4번지,031-410-6775,031-413-8177,15445,9,10,4,6,10,0,2,8,5,5,0,5,2,3,2012-01-01,,개인,개인,,영리,,37.30903744,126.8152708
안산시 ,노인요양공동생활가정,에덴요양원3,지정,경기도 안산시 단원구 초지로 116,경기도 안산시 단원구 초지동 726-4번지,031-410-6775,031-413-8177,15445,9,9,2,7,9,0,2,7,5,5,0,5,2,3,2012-01-01,,개인,개인,,영리,,37.30903744,126.8152708
안산시 ,노인요양공동생활가정,오손도손요양원3,지정,경기도 안산시 단원구 당곡1로 27,경기도 안산시 단원구 고잔동 672-6번지,031-439-7945,031-439-7946,15339,9,8,3,5,8,0,0,8,9,9,0,9,5,4,2013-03-22,,개인,개인,,영리,,37.3227847,126.8379138
안산시 ,노인요양시설(개정법),온누리전문요양원,지정,경기도 안산시 단원구 고잔로 120,경기도 안산시 단원구 고잔동 539-5번지,031-485-1200,031-484-0075,15361,46,29,9,20,28,1,6,23,21,21,1,20,3,18,2014-04-22,,개인,개인,,영리,,37.3185611,126.8394912
안산시 ,노인요양공동생활가정,우리요양원-1,지정,경기도 안산시 단원구 광덕3로 175-3,경기도 안산시 단원구 고잔동 726-4번지,031-406-1965,031-410-1964,15462,9,9,2,7,9,0,2,7,7,7,1,6,2,5,2013-10-23,,개인,개인,,영리,,37.31273,126.8320473
안산시 ,노인요양공동생활가정,우리요양원-2,지정,경기도 안산시 단원구 광덕3로 175-3,경기도 안산시 단원구 고잔동 726-4번지,031-406-1965,031-410-1964,15462,9,9,4,5,9,0,2,7,7,7,0,7,2,5,2013-10-31,,개인,개인,,영리,,37.31273,126.8320473
안산시 ,노인요양공동생활가정,우리요양원-3,지정,경기도 안산시 단원구 광덕3로 175-3,경기도 안산시 단원구 고잔동 726-4번지,031-406-1965,031-410-1964,15462,9,9,3,6,9,0,1,8,9,9,1,8,2,7,2013-10-31,,개인,개인,,영리,,37.31273,126.8320473
안산시 ,노인요양시설(개정법),월드노인요양원,지정,경기도 안산시 단원구 광덕1로 195,경기도 안산시 단원구 고잔동 775-2번지,031-480-6667,031-480-6668,15477,39,32,11,21,25,7,3,29,20,20,0,20,3,17,2016-05-01,,개인,개인,,영리,,37.30808906,126.8315727
안산시 ,노인요양공동생활가정,은빛요양원2,지정,경기도 안산시 단원구 원포공원1로 49,경기도 안산시 단원구 초지동 743-4번지,031-485-7430,031-485-7460,15455,8,9,0,9,9,0,1,8,7,7,1,6,2,5,2015-02-01,,개인,개인,,영리,,37.30236464,126.8119939
안산시 ,노인요양시설(개정법),제일노인요양원,지정,경기도 안산시 단원구 흘곶길 58,경기도 안산시 단원구 대부남동 산235-10번지,032-886-0691,032-881-0190,15648,80,74,16,58,74,0,11,63,57,57,4,53,11,46,2010-06-14,,사회복지법인,사회복지법인,사회복지법인안산제일복지재단,비영리,,37.2201793,126.5710794
안산시 ,노인요양시설(개정법),초지요양원,지정,경기도 안산시 단원구 원포공원1로 60,경기도 안산시 단원구 초지동 742-3번지,031-484-8808,031-485-8808,15455,41,38,7,31,38,0,6,32,27,27,2,25,4,23,2013-05-01,,개인,개인,,영리,,37.30314754,126.8113828
안산시 ,노인요양시설(개정법),하나요양원,지정,경기도 안산시 단원구 도일로 91,경기도 안산시 단원구 신길동 4-3번지,031-493-8899,031-493-3434,15399,26,20,7,13,20,0,4,16,12,12,1,11,3,9,2016-11-22,,개인,개인,,영리,,37.33864427,126.783465
안산시 ,노인요양공동생활가정,한마음요양원1,지정,경기도 안산시 단원구 초지로 128,경기도 안산시 단원구 초지동 726번지,031-439-2661,031-410-2665,15445,9,9,2,7,8,1,2,7,7,7,0,7,3,4,2014-09-01,,개인,개인,,영리,,37.31022696,126.8153806
안산시 ,노인요양시설(개정법),한마음요양원2,지정,경기도 안산시 단원구 초지로 128,경기도 안산시 단원구 초지동 726번지,031-410-2662,031-403-2747,15445,14,14,3,11,14,0,3,11,12,12,1,11,4,8,2016-04-01,,개인,개인,,영리,,37.31022696,126.8153806
안산시 ,노인요양공동생활가정,한빛요양원,지정,경기도 안산시 단원구 광덕2로 194-8,경기도 안산시 단원구 고잔동 773-3번지,031-439-7898,031-439-7897,15477,9,8,0,8,6,2,0,8,6,6,1,5,2,4,2017-05-31,,개인,개인,,영리,,37.30886414,126.8317176
안산시 ,노인요양공동생활가정,한샘요양원,지정,경기도 안산시 단원구 선삼로1길 29-3,경기도 안산시 단원구 선부동 1113번지,031-484-1844,031-401-9195,15213,9,5,2,3,5,0,2,3,4,4,0,4,2,2,2011-08-05,,개인,개인,,영리,,37.34750001,126.8140804
안산시 ,노인요양시설(개정법),함께하는요양원,지정,경기도 안산시 단원구 원포공원1로 67,경기도 안산시 단원구 초지동 743-1번지,031-414-5676,031-413-7690,15455,23,22,6,16,18,4,0,22,19,19,0,19,3,16,2012-06-18,,개인,개인,,영리,,37.30245204,126.8103243
안산시 ,노인요양공동생활가정,행복한 집,지정,경기도 안산시 단원구 와동로7길 3-1,경기도 안산시 단원구 와동 109-7번지,031-401-0931,031-401-0392,15255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-12-03,,개인,개인,,영리,,37.34050231,126.8278767
안산시 ,노인요양시설(개정법),행복한요양원,지정,경기도 안산시 단원구 광덕1로 61,경기도 안산시 단원구 초지동 729-1번지,031-411-7090,031-411-7877,15445,40,36,5,31,36,0,11,25,25,25,3,22,6,19,2015-03-12,,개인,개인,,영리,,37.30870574,126.8163319
안산시 ,노인요양시설(개정법),효경요양원(초지점),지정,경기도 안산시 단원구 원포공원1로 60,경기도 안산시 단원구 초지동 742-3번지,070-8945-2612,031-405-6604,15455,18,18,4,14,18,0,5,13,12,12,1,11,3,9,2010-07-06,,개인,개인,,영리,,37.30314754,126.8113828
안산시 ,노인요양시설(개정법),효드림 요양원,지정,경기도 안산시 단원구 광덕동로 91,경기도 안산시 단원구 고잔동 727-4번지,031-482-2340,031-482-0788,15462,68,60,15,45,60,0,9,51,45,45,2,43,10,35,2010-09-13,,개인,개인,,영리,,37.31255949,126.8325214
안산시 ,노인요양시설(개정법),AAA해오름실버케어,지정,경기도 안산시 상록구 광덕1로 358,경기도 안산시 상록구 이동 717-3번지,031-417-0100,031-417-0779,15495,76,27,7,20,27,0,9,18,46,46,1,45,8,38,2012-05-01,,개인,개인,,영리,,37.30684359,126.8497924
안산시 ,노인요양시설(개정법),e행복한요양원,지정,경기도 안산시 상록구 광덕1로 366,경기도 안산시 상록구 이동 717번지,031-484-0070,031-486-7736,15495,29,29,3,26,25,4,6,23,19,19,2,17,6,13,2015-05-01,,개인,개인,,영리,,37.30725896,126.8504909
안산시 ,노인요양시설(개정법),감골요양원,지정,경기도 안산시 상록구 네고지2길 41,경기도 안산시 상록구 사동 1318-8번지,031-365-3930,031-365-3931,15591,52,49,11,38,49,0,11,38,32,32,3,29,6,26,2016-10-10,,개인,개인,,영리,,37.29506149,126.8523539
안산시 ,노인요양시설(개정법),고수련요양원,지정,경기도 안산시 상록구 광덕1로 381,경기도 안산시 상록구 이동 715-1번지,031-417-8511,031-417-8513,15494,20,20,6,14,20,0,3,17,13,13,0,13,3,10,2013-10-22,,개인,개인,,영리,,37.30872886,126.8514581
안산시 ,노인요양시설(개정법),고수련요양원우담점,지정,경기도 안산시 상록구 양지편로 32,경기도 안산시 상록구 이동 715-8번지,031-364-8076,031-646-1313,15494,41,38,13,25,38,0,5,33,26,26,0,26,5,21,2016-09-19,,개인,개인,,영리,,37.30892621,126.8507696
안산시 ,노인요양공동생활가정,나래울요양원,지정,경기도 안산시 상록구 광덕산안길 12,경기도 안산시 상록구 월피동 517번지,031-486-7714,031-486-7715,15258,8,8,0,8,8,0,1,7,7,7,1,6,2,5,2015-02-10,,개인,개인,,영리,,37.33458738,126.8440152
안산시 ,노인요양공동생활가정,낙원 노인공동생활가정,지정,경기도 안산시 상록구 성호로22길 37,경기도 안산시 상록구 부곡동 660-7번지,031-501-0161,031-406-7115,15303,6,5,3,2,5,0,2,3,5,5,0,5,2,3,2011-02-09,,개인,개인,,영리,,37.33408869,126.8629393
안산시 ,노인요양공동생활가정,다사랑요양원,지정,경기도 안산시 상록구 용신로 228,경기도 안산시 상록구 사동 1185-1번지,031-501-3035,031-405-3035,15580,9,9,1,8,9,0,0,9,7,7,0,7,3,4,2015-08-01,,개인,개인,,영리,,37.30298435,126.8476008
안산시 ,노인요양공동생활가정,다정한요양원,지정,경기도 안산시 상록구 예술대학로 208,경기도 안산시 상록구 월피동 522번지,031-401-3782,031-405-3782,15260,9,8,0,8,8,0,1,7,7,7,0,7,2,5,2016-07-01,,개인,개인,,영리,,37.33442235,126.8419054
안산시 ,노인요양공동생활가정,다정한요양원2,지정,경기도 안산시 상록구 예술대학로 208,경기도 안산시 상록구 월피동 522번지,031-484-6767,031-401-3781,15260,9,9,0,9,9,0,1,8,7,7,0,7,3,4,2014-11-27,,개인,개인,,영리,,37.33442235,126.8419054
안산시 ,노인요양공동생활가정,뜰안채,지정,경기도 안산시 상록구 항가울로 229,경기도 안산시 상록구 사동 1176-14번지,031-417-2571,031-417-2570,15586,9,9,5,4,9,0,1,8,6,6,1,5,2,4,2013-04-01,,개인,개인,,영리,,37.30073478,126.8430713
안산시 ,노인요양공동생활가정,복드림요양원,지정,경기도 안산시 상록구 석호로 43,경기도 안산시 상록구 이동 712번지,031-502-3701,031-502-3702,15494,7,6,0,6,6,0,0,6,6,6,0,6,2,4,2015-06-01,,개인,개인,,영리,,37.30753489,126.8478847
안산시 ,노인요양시설(개정법),사동전문요양원,지정,경기도 안산시 상록구 석호로 196,경기도 안산시 상록구 사동 1318-1번지,031-409-1110,031-409-1120,15591,54,46,9,37,46,0,9,37,31,31,0,31,7,24,2016-05-13,,개인,개인,,영리,,37.29528703,126.852579
안산시 ,노인요양시설(개정법),사랑뜰 요양원,지정,경기도 안산시 상록구 사사안골2길 13-8,경기도 안산시 상록구 사사동 49-3번지,031-416-1845,031-416-1844,15523,20,20,4,16,20,0,6,14,14,14,1,13,3,11,2009-03-26,,개인,개인,,영리,,37.30659349,126.9263487
안산시 ,노인요양시설(개정법),사랑뜰요양원2호,지정,경기도 안산시 상록구 사사안골2길 13-4,경기도 안산시 상록구 사사동 49-5번지,031-416-8116,031-416-8117,15523,29,25,9,16,24,1,3,22,20,20,1,19,4,16,2014-10-08,,개인,개인,,영리,,37.30656667,126.9266759
안산시 ,노인요양시설(개정법),사랑마루한대앞요양원,지정,경기도 안산시 상록구 광덕1로 379,경기도 안산시 상록구 이동 715-2번지,031-438-6665,031-438-6664,15494,36,36,8,28,35,1,1,35,23,23,0,23,5,18,2015-09-04,,개인,개인,,영리,,37.30856636,126.8512102
안산시 ,노인요양시설(개정법),사랑요양원,지정,경기도 안산시 상록구 예술광장1로 124,경기도 안산시 상록구 성포동 593-10번지,031-410-2242,031-410-2221,15291,46,44,4,40,44,0,5,39,30,30,0,30,5,25,2012-12-28,,개인,개인,,영리,,37.326668,126.844438
안산시 ,노인요양시설(개정법),사랑의공동체요양원,지정,경기도 안산시 상록구 구룡동길 27,경기도 안산시 상록구 일동 129-7번지,031-416-1603,031-407-1297,15324,20,18,5,13,17,1,4,14,14,14,2,12,3,11,2016-11-01,,개인,개인,,영리,,37.31340077,126.8703214
안산시 ,노인요양공동생활가정,사랑채,지정,경기도 안산시 상록구 항가울로 229,경기도 안산시 상록구 사동 1176-14번지,031-417-2572,031-417-2570,15586,7,7,3,4,6,1,2,5,6,6,0,6,2,4,2013-04-01,,개인,개인,,영리,,37.30073478,126.8430713
안산시 ,노인요양시설(개정법),상록노인요양원,지정,경기도 안산시 상록구 충장로5길 14,경기도 안산시 상록구 이동 587-3번지,031-407-9638,031-418-0628,15513,28,26,9,17,23,3,5,21,16,16,1,15,3,13,2008-05-27,,개인,개인,,영리,,37.30700829,126.8589851
안산시 ,요양시설내치매전담실가형2실,상록수요양원,지정,경기도 안산시 상록구 석호로 196,경기도 안산시 상록구 사동 1318-1번지,031-409-4544,031-409-4546,15591,12,0,0,0,0,0,0,0,41,41,3,38,9,32,2014-05-16,,개인,개인,,영리,,37.29528703,126.852579
안산시 ,노인요양시설(개정법),상록수요양원,지정,경기도 안산시 상록구 석호로 196,경기도 안산시 상록구 사동 1318-1번지,031-409-4544,031-409-4546,15591,58,57,17,40,56,1,16,41,47,47,3,44,9,38,2014-05-16,,개인,개인,,영리,,37.29528703,126.852579
안산시 ,요양시설내치매전담실가형1실,상록수요양원,지정,경기도 안산시 상록구 석호로 196,경기도 안산시 상록구 사동 1318-1번지,031-409-4544,031-409-4546,15591,12,0,0,0,0,0,0,0,41,41,3,38,9,32,2014-05-16,,개인,개인,,영리,,37.29528703,126.852579
안산시 ,노인요양공동생활가정,상록천사의집,지정,경기도 안산시 상록구 매화로1길 41-1,경기도 안산시 상록구 이동 583-9번지,031-418-0622,031-418-0628,15513,9,7,3,4,7,0,5,2,5,5,1,4,2,3,2011-01-18,,개인,개인,,영리,,37.30603634,126.8599345
안산시 ,노인요양공동생활가정,성심노인요양공동생활가정,지정,경기도 안산시 상록구 예술광장1로 46,경기도 안산시 상록구 월피동 445-18번지,031-411-8187,031-414-8183,15288,7,6,0,6,6,0,0,6,5,5,0,5,2,3,2017-11-01,,개인,개인,,영리,,37.3292842,126.846881
안산시 ,노인요양공동생활가정,수 요양원1,지정,경기도 안산시 상록구 석호로 99,경기도 안산시 상록구 사동 1185-12번지,031-438-2300,031-438-2386,15580,9,9,2,7,9,0,3,6,5,5,0,5,2,3,2011-07-01,,개인,개인,,영리,,37.30247949,126.8473763
안산시 ,노인요양공동생활가정,수 요양원2,지정,경기도 안산시 상록구 석호로 99,경기도 안산시 상록구 사동 1185-12번지,031-438-2300,031-438-2386,15580,9,8,0,8,8,0,2,6,5,5,0,5,2,3,2011-07-01,,개인,개인,,영리,,37.30247949,126.8473763
안산시 ,노인요양시설(개정법),아가페요양원,지정,경기도 안산시 상록구 구룡로 74,경기도 안산시 상록구 일동 102-3번지,031-406-0674,031-406-2600,15324,45,42,15,27,42,0,6,36,31,31,3,28,7,24,2017-09-01,,개인,개인,,영리,,37.31517791,126.8722361
안산시 ,노인요양시설(개정법),안산성광요양원,지정,경기도 안산시 상록구 예술광장1로 88,경기도 안산시 상록구 성포동 593-23번지,031-506-8090,031-414-8090,15291,105,94,9,85,94,0,14,80,61,61,2,59,11,50,2014-03-01,,개인,개인,,영리,,37.32664527,126.8476875
안산시 ,노인요양시설(개정법),안산시립노인전문요양원,지정,경기도 안산시 상록구 차돌배기로 26,경기도 안산시 상록구 사동 1586번지,031-409-3691,031-409-3672,15585,81,82,8,74,53,29,44,38,53,53,2,51,10,43,2008-06-16,위탁,,사회복지법인,사회복지법인안산제일복지재단,비영리,,37.29890108,126.8463573
안산시 ,노인요양시설(개정법),안산의료복지 사회적협동조합 꿈꾸는집요양원,지정,경기도 안산시 상록구 예술광장1로 46,경기도 안산시 상록구 월피동 445-18번지,031-401-9933,031-401-9901,15288,40,34,7,27,30,4,3,31,28,28,1,27,6,22,2011-03-09,,단체(법인외),기타,안산의료복지사회적협동조합,비영리,,37.3292842,126.846881
