시군명,시설명,이용회원수,도로명 주소,지번 주소,우편번호,전화번호,설치일자,관할기관명,관할담당부서명,관할연락처,비고,WGS84위도,WGS84경도
용인시,동보3차(아)경로당,22,,경기도 용인시 수지구 풍덕천동 504-10번지 동보3차아파트,16843,031-261-4479,1999-05-25,풍덕천2동  주민센터,풍덕천2동  주민센터,031-324-8631,,37.3171215,127.0867136
용인시,동부센트레빌(아)경로당,68,,경기도 용인시 기흥구 언남동 493번지 동부센트레빌아파트,16918,031-306-1080,2002-07-15,구성동주민센터,구성동주민센터,031-324-6710,,37.29487248,127.1215493
용인시,동부아파트 경로당,25,,경기도 용인시 수지구 풍덕천동 691번지,16819,031-261-9394,1996-06-10,풍덕천1동주민센터,풍덕천1동주민센터,031-324-8611,,37.32792932,127.0927395
용인시,동부아파트 경로당,31,,경기도 용인시 기흥구 언남동 240-1번지 동부아파트,16918,031-285-6021,1999-05-14,구성동주민센터,구성동주민센터,031-324-6710,,37.29332146,127.1227987
용인시,동성(아)경로당,31,,경기도 용인시 기흥구 고매동 359번지 동성아파트,17086,031-285-1241,1998-01-20,기흥동주민센터,기흥동주민센터,031-324-6850,,37.23085442,127.1121299
용인시,동성1차(아)경로당,25,,경기도 용인시 수지구 죽전동 501번지 동성1차아파트,16868,031-263-7057,1997-12-06,죽전2동주민센터,죽전2동주민센터,031-324-8691,,37.33034721,127.1105474
용인시,동성2차(아) 경로당,20,,경기도 용인시 수지구 죽전동 1003-8번지 동성2차아파트,16868,031-264-3223,1999-08-30,죽전2동주민센터,죽전2동주민센터,031-324-8691,,37.32892423,127.1098571
용인시,동아아파트 경로당,26,,경기도 용인시 처인구 이동읍 천리 127번지 동아아파트,17128,031-332-9464,2005-06-15,이동읍사무소,이동읍사무소,031-324-5700,,37.18930378,127.2096015
용인시,동원로얄듀크 경로당,33,,경기도 용인시 기흥구 보정동 1271번지 동원로얄듀크아파트,16902,031-898-2311,2007-06-01,보정동주민센터,보정동주민센터,031-324-6775,,37.31848124,127.1100454
용인시,동일하이빌1차(아)경로당,116,,경기도 용인시 기흥구 언남동 486번지 동일하이빌1차아파트,16918,031-308-5232,2002-01-26,구성동주민센터,구성동주민센터,031-324-6710,,37.29501383,127.1243239
용인시,동일하이빌2차(아)경로당,74,,경기도 용인시 기흥구 언남동 496번지 동일하이빌2차아파트,16918,031-890-7035,2003-04-19,구성동주민센터,구성동주민센터,031-324-6710,,37.29431743,127.1268491
용인시,동일하이빌3단지 경로당,23,,경기도 용인시 수지구 신봉동 985번지 신봉마을동일하이빌3단지,16808,,2017-06-15,신봉동주민센터,신봉동주민센터,031-324-8651,,37.32623468,127.0659749
용인시,동천1통 경로당,50,경기도 용인시 수지구 동천로 272,경기도 용인시 수지구 동천동 542-3번지,16802,031-263-9357,1996-03-07,동천동주민센터,동천동주민센터,031-324-8711,,37.33887107,127.0745843
용인시,동천2통 경로당,50,경기도 용인시 수지구 고기로 114-15,경기도 용인시 수지구 동천동 116번지 동천2통 경로당,16824,031-263-5429,1994-01-28,동천동주민센터,동천동주민센터,031-324-8711,,37.34658937,127.092773
용인시,동천동문굿모닝힐5차 경로당,85,,경기도 용인시 수지구 동천동 914번지 관리사무소1층 동문5차 경로당,16825,031-272-3656,2008-05-14,동천동주민센터,동천동주민센터,031-324-8711,,37.34148625,127.0971003
용인시,동천마을 현대2차홈타운 경로당,23,경기도 용인시 수지구 동천로63번길 10,경기도 용인시 수지구 동천동 862번지 현대2차홈타운 경로당,16823,031-266-1380,2002-10-15,동천동주민센터,동천동주민센터,031-324-8711,,37.33845076,127.0959117
용인시,동천본동 경로당,32,경기도 용인시 수지구 동천로 9,경기도 용인시 수지구 동천동 185-2번지 동천본동 경로당,16826,031-262-3315,1980-01-20,동천동주민센터,동천동주민센터,031-324-8711,,37.34159054,127.101795
용인시,두보아파트 경로당,22,,경기도 용인시 처인구 마평동 923번지 두보아파트,17144,031-338-2596,1999-07-01,동부동주민센터,동부동주민센터,031-324-5987,,37.23532534,127.2165674
용인시,두진경로당,30,,경기도 용인시 기흥구 영덕동 13번지 두진아파트,17095,031-282-4556,1997-05-09,영덕동주민센터,영덕동주민센터,031-324-6819,,37.26871145,127.0960851
용인시,두창1리 황토현경로당,42,경기도 용인시 처인구 원삼면 두창로113번길 35-9,경기도 용인시 처인구 원삼면 두창리 548번지,17175,031-336-0363,2005-06-18,원삼면사무소,원삼면사무소,031-324-5750,,37.16497901,127.3349792
용인시,두창2리 두창경로당,29,경기도 용인시 처인구 원삼면 두창호수로 15,경기도 용인시 처인구 원삼면 두창리 1029-4번지,17176,031-334-7502,2005-06-13,원삼면사무소,원삼면사무소,031-324-5750,,37.154204,127.340842
용인시,두창3리 분촌경로당,32,경기도 용인시 처인구 원삼면 복분로 64-1,경기도 용인시 처인구 원삼면 두창리 840-4번지,17176,031-332-8851,1998-12-10,원삼면사무소,원삼면사무소,031-324-5750,,37.15973065,127.3459777
용인시,두창4리 주내경로당,39,경기도 용인시 처인구 원삼면 두창호수로 157,경기도 용인시 처인구 원삼면 두창리 1647-1번지,17176,031-339-1952,2001-01-20,원삼면사무소,원삼면사무소,031-324-5750,,37.14525977,127.3365588
용인시,두창5리 율곡경로당,28,경기도 용인시 처인구 원삼면 백원로262번길 1,경기도 용인시 처인구 원삼면 두창리 1044-1번지,17176,031-332-0079,1996-12-23,원삼면사무소,원삼면사무소,031-324-5750,,37.15439874,127.3451994
용인시,두창6리 용수경로당,40,경기도 용인시 처인구 원삼면 용수로18번길 74,경기도 용인시 처인구 원삼면 두창리 674번지,17176,031-332-0051,2005-06-17,원삼면사무소,원삼면사무소,031-324-5750,,37.1622828,127.3420826
용인시,두평경로당,26,경기도 용인시 처인구 백암면 가창로 21,경기도 용인시 처인구 백암면 가창리 303번지,17171,031-334-8873,1993-09-01,백암면사무소,백암면사무소,031-324-5800,,37.19133627,127.3650868
용인시,둔전10리경로당,22,,경기도 용인시 처인구 포곡읍 둔전리 147번지 신원2차,17027,031-322-7859,2001-05-11,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26707587,127.2175365
용인시,둔전11리경로당,22,,경기도 용인시 처인구 포곡읍 둔전리 385번지 신원1차,17027,031-339-7050,1998-10-23,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26734929,127.2158123
용인시,둔전12리경로당,22,경기도 용인시 처인구 포곡읍 경안천로 406,경기도 용인시 처인구 포곡읍 둔전리 422-58번지 둔전체육공원,17027,031-334-1243,2005-10-27,포곡읍사무소,포곡읍사무소,031-324-5540,,37.2662446,127.2138138
용인시,둔전13리경로당,28,,경기도 용인시 처인구 포곡읍 둔전리 319번지 인정멜로디아파트,17026,031-321-7169,1999-03-22,포곡읍사무소,포곡읍사무소,031-324-5540,,37.2701036,127.2123476
용인시,둔전15리경로당,32,경기도 용인시 처인구 포곡읍 포곡로118번길 60,경기도 용인시 처인구 포곡읍 둔전리 110-3번지 신흥빌라 101호,17027,031-339-8183,1998-04-24,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26807275,127.2242022
용인시,둔전16리경로당,20,,경기도 용인시 처인구 포곡읍 둔전리 447번지 계룡리슈빌아파트,17027,031-336-5475,2006-11-15,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26660128,127.2159004
용인시,둔전1리경로당,21,경기도 용인시 처인구 포곡읍 포곡로127번길 5,경기도 용인시 처인구 포곡읍 둔전리 189-2번지 재원주택 8동 B01호,17027,031-334-9742,1995-01-01,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27083141,127.2184942
용인시,둔전2리경로당,32,경기도 용인시 처인구 포곡읍 포곡로118번길 25,경기도 용인시 처인구 포곡읍 둔전리 129번지,17027,031-322-0554,1996-07-16,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26868308,127.2206188
용인시,둔전4리경로당,31,경기도 용인시 처인구 포곡읍 포곡로108번길 34,경기도 용인시 처인구 포곡읍 둔전리 144-19번지 성우레스빌 103호,17027,031-334-9770,1998-04-24,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26640764,127.2183463
용인시,둔전6리경로당,30,경기도 용인시 처인구 포곡읍 포곡로234번길 10-5,경기도 용인시 처인구 포곡읍 둔전리 84-17번지 유성빌라 101동 101호,17028,,2018-01-05,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27568694,127.2287007
용인시,둔전7리경로당,15,,경기도 용인시 처인구 포곡읍 둔전리 171-11번지 상부주택 B02호,17027,031-323-3360,2002-11-05,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27202189,127.2178775
용인시,둔전8리경로당,41,,경기도 용인시 처인구 포곡읍 포곡로127번길24-7,,031-323-3927,2008-01-15,포곡읍사무소,포곡읍사무소,031-324-5540,,,
용인시,둔전9리경로당,23,경기도 용인시 처인구 포곡읍 포곡로108번길 32,경기도 용인시 처인구 포곡읍 둔전리 144-12번지 상우빌라 101호,17027,031-334-1145,2005-02-01,포곡읍사무소,포곡읍사무소,031-324-5540,,37.26660593,127.218313
용인시,드림랜드APT경로당,27,,경기도 용인시 기흥구 신갈동 116-2번지 드림랜드아파트,16964,031-282-7609,1993-05-21,신갈동주민센터,신갈동주민센터,031-324-6611,,37.28020585,127.1099347
용인시,등촌경로당,20,경기도 용인시 처인구 양지면 양지로63번길 24-1,경기도 용인시 처인구 양지면 양지리 689-3번지,17158,031-338-0632,1994-06-15,양지면사무소,양지면사무소,031-324-5850,,37.23460959,127.2755361
용인시,뜨리에체7단지(아)경로당,32,,경기도 용인시 수지구 죽전동 414번지 도담마을7단지뜨리에체아파트,16874,031-265-2779,1999-09-16,죽전1동주민센터,죽전1동주민센터,031-324-8667,,37.32470331,127.1143528
용인시,라이프아파트 경로당,22,,경기도 용인시 처인구 이동읍 천리 56-4번지 라이프타워,17131,031-334-9853,2005-06-20,이동읍사무소,이동읍사무소,031-324-5700,,37.18746911,127.2177952
용인시,라이프아파트경로당,22,,경기도 용인시 처인구 마평동 605-1번지 라이프아파트,17145,031-321-9812,1998-07-01,동부동주민센터,동부동주민센터,031-324-5987,,37.23191475,127.2141576
용인시,래미안이스트팰리스1단지경로당,23,,경기도 용인시 수지구 동천동 935번지 래미안이스트팰리스1단지,16822,031-896-9061,2011-02-10,동천동주민센터,동천동주민센터,031-324-8711,,37.33644748,127.0879538
용인시,래미안이스트팰리스2단지경로당,21,,경기도 용인시 수지구 동천동 938번지 래미안이스트팰리스2단지,16822,031-896-9062,2011-02-10,동천동주민센터,동천동주민센터,031-324-8711,,37.33651804,127.0900528
용인시,래미안이스트팰리스3단지경로당,29,,경기도 용인시 수지구 동천동 932번지 1310동 1층 래미안3단지 경로당,,031-896-9063,2011-02-01,동천동주민센터,동천동주민센터,031-324-8711,,,
용인시,래미안이스트팰리스4단지경로당,22,,경기도 용인시 수지구 동천동 923번지 래미안이스트팰리스4단지,16822,031-896-9064,2011-02-10,동천동주민센터,동천동주민센터,031-324-8711,,37.3359267,127.085403
용인시,롯데캐슬스카이아파트경로당,35,,경기도 용인시 기흥구 신갈동 63번지 기흥역롯데캐슬스카이,17064,031-285-8882,2015-10-16,신갈동주민센터,신갈동주민센터,031-324-6611,,37.27217895,127.1085479
용인시,마두경로당(근곡2리),25,경기도 용인시 처인구 백암면 마두로 82,경기도 용인시 처인구 백암면 근곡리 207-2번지,17173,031-334-1180,2008-01-18,백암면사무소,백암면사무소,031-324-5800,,37.17655812,127.3625052
용인시,마북e편한세상(아)경로당,26,,경기도 용인시 기흥구 마북동 636번지 교동마을마북e편한세상,16911,070-7527-6884,2012-03-20,마북동주민센터,마북동주민센터,031-324-6722,,37.30672293,127.1283584
용인시,마성1리경로당,32,경기도 용인시 처인구 포곡읍 석성로940번길 28,경기도 용인시 처인구 포곡읍 마성리 27-12번지 마성1리마을회관,17040,031-339-9037,2005-06-15,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27496688,127.1978501
용인시,마성2리경로당,30,경기도 용인시 처인구 포곡읍 석성로820번길 64-5,경기도 용인시 처인구 포곡읍 마성리 501-2번지,17024,031-332-5455,2005-06-13,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27923639,127.1874537
용인시,마성3리경로당,23,경기도 용인시 처인구 포곡읍 성산로341번길 115-2,경기도 용인시 처인구 포곡읍 마성리 427-1번지,17024,031-332-0878,2005-06-09,포곡읍사무소,포곡읍사무소,031-324-5540,,37.27310464,127.1847102
용인시,마평 경로당(마평1리새마을회),36,경기도 용인시 처인구 중부대로 1531-2,경기도 용인시 처인구 마평동 614-2번지,17154,031-335-4175,1975-01-01,동부동주민센터,동부동주민센터,031-324-5987,,37.23335567,127.2145673
용인시,마평14통 경로당 (마평14통새마을회),25,,경기도 용인시 처인구 마평동 90-2번지 송학주택,17150,031-332-2520,2008-10-30,동부동주민센터,동부동주민센터,031-324-5987,,37.22872346,127.2477615
용인시,마평4통 경로당(마평4통새마을회),25,경기도 용인시 처인구 경안천로36번길 15-2,경기도 용인시 처인구 마평동 664번지,17153,031-321-0026,1982-01-01,동부동주민센터,동부동주민센터,031-324-5987,,37.23632445,127.2120963
용인시,마평5통 경로당 (용인시장),30,경기도 용인시 처인구 경안천로 8,경기도 용인시 처인구 마평동 900-1번지,17154,031-337-0709,2005-01-14,동부동주민센터,동부동주민센터,031-324-5987,,37.23385778,127.2108725
